Position,Coverage +,SPC +,T +,T + (close),pvalue +,padj +,Coverage -,SPC -,T -,T - (close),pvalue -,padj -
34143,229,0,0.0099,0.0099,1.00e+00,1.00e+00,110,4,0.018,0.018,5.73e-03,1.00e+00
34144,228,0,0.0099,0.0099,1.00e+00,1.00e+00,106,0,0.01,0.01,1.00e+00,1.00e+00
34145,228,0,0.0099,0.0099,1.00e+00,1.00e+00,106,2,0.0089,0.0089,3.60e-02,1.00e+00
34146,228,0,0.0099,0.0099,1.00e+00,1.00e+00,105,7,0.032,0.032,5.29e-04,1.00e+00
34147,226,0,0.0099,0.0099,1.00e+00,1.00e+00,98,1,0.0047,0.0047,1.18e-01,1.00e+00
34148,226,0,0.0099,0.0099,1.00e+00,1.00e+00,97,5,0.023,0.023,2.52e-03,1.00e+00
34149,225,0,0.0099,0.0099,1.00e+00,1.00e+00,92,0,0.01,0.01,1.00e+00,1.00e+00
34150,228,3,0.013,0.013,1.46e-02,1.00e+00,92,0,0.01,0.01,1.00e+00,1.00e+00
34151,227,0,0.0099,0.0099,1.00e+00,1.00e+00,94,0,0.01,0.01,1.00e+00,1.00e+00
34152,228,1,0.0044,0.0044,1.24e-01,1.00e+00,94,0,0.01,0.01,1.00e+00,1.00e+00
34153,229,1,0.0044,0.0044,1.24e-01,1.00e+00,94,3,0.014,0.014,1.37e-02,1.00e+00
34154,228,0,0.0099,0.0099,1.00e+00,1.00e+00,91,0,0.01,0.01,1.00e+00,1.00e+00
34155,227,0,0.0099,0.0099,1.00e+00,1.00e+00,92,0,0.01,0.01,1.00e+00,1.00e+00
34156,229,2,0.0087,0.0087,3.81e-02,1.00e+00,92,0,0.01,0.01,1.00e+00,1.00e+00
34157,229,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
34158,231,2,0.0087,0.0087,3.81e-02,1.00e+00,101,2,0.0094,0.0094,3.60e-02,1.00e+00
34159,229,0,0.0099,0.0099,1.00e+00,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34160,229,0,0.0099,0.0099,1.00e+00,1.00e+00,103,1,0.0047,0.0047,1.18e-01,1.00e+00
34161,227,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
34162,227,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
34163,228,1,0.0044,0.0044,1.24e-01,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34164,228,0,0.0099,0.0099,1.00e+00,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34165,226,0,0.0099,0.0099,1.00e+00,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34166,225,0,0.0099,0.0099,1.00e+00,1.00e+00,104,1,0.0047,0.0047,1.18e-01,1.00e+00
34167,225,0,0.0099,0.0099,1.00e+00,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34168,224,0,0.0099,0.0099,1.00e+00,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34169,223,0,0.0099,0.0099,1.00e+00,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34170,224,1,0.0045,0.0045,1.24e-01,1.00e+00,106,2,0.0094,0.0094,3.60e-02,1.00e+00
34171,223,0,0.0099,0.0099,1.00e+00,1.00e+00,104,1,0.0048,0.0048,1.18e-01,1.00e+00
34172,221,0,0.0099,0.0099,1.00e+00,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34173,221,0,0.0099,0.0099,1.00e+00,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34174,221,0,0.0099,0.0099,1.00e+00,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34175,221,0,0.0099,0.0099,1.00e+00,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
34176,222,1,0.0045,0.0045,1.24e-01,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34177,223,3,0.013,0.013,1.46e-02,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34178,224,1,0.0045,0.0045,1.24e-01,1.00e+00,105,1,0.0047,0.0047,1.18e-01,1.00e+00
34179,224,0,0.0099,0.0099,1.00e+00,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34180,226,2,0.0088,0.0088,3.81e-02,1.00e+00,105,1,0.0047,0.0047,1.18e-01,1.00e+00
34181,224,0,0.0099,0.0099,1.00e+00,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34182,225,1,0.0044,0.0044,1.24e-01,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34183,225,0,0.0099,0.0099,1.00e+00,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34184,225,0,0.0099,0.0099,1.00e+00,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34185,225,0,0.0099,0.0099,1.00e+00,1.00e+00,104,3,0.014,0.014,1.37e-02,1.00e+00
34186,225,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
34187,226,1,0.0044,0.0044,1.24e-01,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
34188,226,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
34189,227,1,0.0044,0.0044,1.24e-01,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
34190,227,0,0.0099,0.0099,1.00e+00,1.00e+00,102,2,0.0093,0.0093,3.60e-02,1.00e+00
34191,228,1,0.0044,0.0044,1.24e-01,1.00e+00,100,1,0.0047,0.0047,1.18e-01,1.00e+00
34192,232,5,0.022,0.022,2.70e-03,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
34193,233,1,0.0043,0.0043,1.24e-01,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
34194,233,0,0.0099,0.0099,1.00e+00,1.00e+00,99,1,0.0047,0.0047,1.18e-01,1.00e+00
34195,234,1,0.0043,0.0043,1.24e-01,1.00e+00,100,3,0.014,0.014,1.37e-02,1.00e+00
34196,235,2,0.0085,0.0085,3.81e-02,1.00e+00,97,1,0.0047,0.0047,1.18e-01,1.00e+00
34197,233,0,0.0099,0.0099,1.00e+00,1.00e+00,97,1,0.0047,0.0047,1.18e-01,1.00e+00
34198,233,0,0.0099,0.0099,1.00e+00,1.00e+00,97,1,0.0047,0.0047,1.18e-01,1.00e+00
34199,232,0,0.0099,0.0099,1.00e+00,1.00e+00,100,6,0.028,0.028,1.14e-03,1.00e+00
34200,229,0,0.0099,0.0099,1.00e+00,1.00e+00,94,1,0.0048,0.0048,1.18e-01,1.00e+00
34201,228,0,0.0099,0.0099,1.00e+00,1.00e+00,93,2,0.0096,0.0096,3.60e-02,1.00e+00
34202,227,0,0.0099,0.0099,1.00e+00,1.00e+00,91,0,0.01,0.01,1.00e+00,1.00e+00
34203,227,1,0.0044,0.0044,1.24e-01,1.00e+00,92,0,0.01,0.01,1.00e+00,1.00e+00
34204,227,0,0.0099,0.0099,1.00e+00,1.00e+00,92,1,0.0048,0.0048,1.18e-01,1.00e+00
34205,224,0,0.0099,0.0099,1.00e+00,1.00e+00,91,0,0.01,0.01,1.00e+00,1.00e+00
34206,225,1,0.0044,0.0044,1.24e-01,1.00e+00,99,1,0.0048,0.0048,1.18e-01,1.00e+00
34207,224,0,0.0099,0.0099,1.00e+00,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
34208,224,0,0.0099,0.0099,1.00e+00,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
34209,224,0,0.0099,0.0099,1.00e+00,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
34210,223,0,0.0099,0.0099,1.00e+00,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
34211,223,0,0.0099,0.0099,1.00e+00,1.00e+00,102,3,0.014,0.014,1.37e-02,1.00e+00
34212,220,0,0.0099,0.0099,1.00e+00,1.00e+00,100,0,0.01,0.01,1.00e+00,1.00e+00
34213,220,0,0.0099,0.0099,1.00e+00,1.00e+00,100,0,0.01,0.01,1.00e+00,1.00e+00
34214,220,0,0.0099,0.0099,1.00e+00,1.00e+00,100,1,0.0048,0.0048,1.18e-01,1.00e+00
34215,220,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
34216,221,1,0.0045,0.0045,1.24e-01,1.00e+00,106,2,0.0094,0.0094,3.60e-02,1.00e+00
34217,222,2,0.009,0.009,3.81e-02,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34218,222,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
34219,222,0,0.0099,0.0099,1.00e+00,1.00e+00,106,1,0.0047,0.0047,1.18e-01,1.00e+00
34220,222,0,0.0099,0.0099,1.00e+00,1.00e+00,105,1,0.0047,0.0047,1.18e-01,1.00e+00
34221,222,0,0.0099,0.0099,1.00e+00,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34222,222,0,0.0099,0.0099,1.00e+00,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
34223,220,0,0.0099,0.0099,1.00e+00,1.00e+00,107,1,0.0047,0.0047,1.18e-01,1.00e+00
34224,222,3,0.014,0.014,1.46e-02,1.00e+00,107,0,0.01,0.01,1.00e+00,1.00e+00
34225,221,0,0.0099,0.0099,1.00e+00,1.00e+00,109,0,0.01,0.01,1.00e+00,1.00e+00
34226,220,0,0.0099,0.0099,1.00e+00,1.00e+00,109,1,0.0047,0.0047,1.18e-01,1.00e+00
34227,217,0,0.0099,0.0099,1.00e+00,1.00e+00,109,0,0.01,0.01,1.00e+00,1.00e+00
34228,217,0,0.0099,0.0099,1.00e+00,1.00e+00,109,0,0.01,0.01,1.00e+00,1.00e+00
34229,217,0,0.0099,0.0099,1.00e+00,1.00e+00,109,0,0.01,0.01,1.00e+00,1.00e+00
34230,216,0,0.0099,0.0099,1.00e+00,1.00e+00,109,2,0.0094,0.0094,3.60e-02,1.00e+00
34231,208,0,0.0099,0.0099,1.00e+00,1.00e+00,107,0,0.01,0.01,1.00e+00,1.00e+00
34232,210,3,0.014,0.014,1.46e-02,1.00e+00,107,2,0.0094,0.0094,3.60e-02,1.00e+00
34233,209,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
34234,210,1,0.0048,0.0048,1.24e-01,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
34235,210,1,0.0048,0.0048,1.24e-01,1.00e+00,106,0,0.01,0.01,1.00e+00,1.00e+00
34236,211,1,0.0047,0.0047,1.24e-01,1.00e+00,106,0,0.01,0.01,1.00e+00,1.00e+00
34237,212,1,0.0047,0.0047,1.24e-01,1.00e+00,106,1,0.0047,0.0047,1.18e-01,1.00e+00
34238,212,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
34239,212,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
34240,214,2,0.0093,0.0093,3.81e-02,1.00e+00,105,1,0.0048,0.0048,1.18e-01,1.00e+00
34241,213,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
34242,213,0,0.0099,0.0099,1.00e+00,1.00e+00,111,1,0.0047,0.0047,1.18e-01,1.00e+00
34243,212,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
34244,212,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
34245,232,20,0.086,0.086,5.45e-08,2.17e-03,113,0,0.01,0.01,1.00e+00,1.00e+00
34246,232,0,0.0099,0.0099,1.00e+00,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
34247,233,1,0.0043,0.0043,1.24e-01,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
34248,233,0,0.0099,0.0099,1.00e+00,1.00e+00,114,5,0.023,0.023,2.52e-03,1.00e+00
34249,232,1,0.0043,0.0043,1.24e-01,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
34250,232,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
34251,232,1,0.0043,0.0043,1.24e-01,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
34252,232,0,0.0099,0.0099,1.00e+00,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
34253,230,0,0.0099,0.0099,1.00e+00,1.00e+00,112,15,0.069,0.069,1.61e-06,6.42e-02
34254,213,0,0.0099,0.0099,1.00e+00,1.00e+00,97,0,0.01,0.01,1.00e+00,1.00e+00
34255,217,4,0.018,0.018,6.12e-03,1.00e+00,97,0,0.01,0.01,1.00e+00,1.00e+00
34256,217,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
34257,217,0,0.0099,0.0099,1.00e+00,1.00e+00,111,2,0.0099,0.0099,3.60e-02,1.00e+00
34258,215,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
34259,215,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
34260,215,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
34261,215,0,0.0099,0.0099,1.00e+00,1.00e+00,112,1,0.0049,0.0049,1.18e-01,1.00e+00
34262,215,0,0.0099,0.0099,1.00e+00,1.00e+00,121,0,0.01,0.01,1.00e+00,1.00e+00
34263,213,0,0.0099,0.0099,1.00e+00,1.00e+00,122,3,0.015,0.015,1.37e-02,1.00e+00
34264,212,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34265,219,7,0.032,0.032,5.69e-04,1.00e+00,120,1,0.005,0.005,1.18e-01,1.00e+00
34266,218,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34267,218,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34268,218,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
34269,218,0,0.0099,0.0099,1.00e+00,1.00e+00,121,1,0.0049,0.0049,1.18e-01,1.00e+00
34270,219,1,0.0046,0.0046,1.24e-01,1.00e+00,120,1,0.0049,0.0049,1.18e-01,1.00e+00
34271,218,0,0.0099,0.0099,1.00e+00,1.00e+00,123,1,0.0049,0.0049,1.18e-01,1.00e+00
34272,219,2,0.0091,0.0091,3.81e-02,1.00e+00,122,0,0.01,0.01,1.00e+00,1.00e+00
34273,218,0,0.0099,0.0099,1.00e+00,1.00e+00,123,3,0.015,0.015,1.37e-02,1.00e+00
34274,216,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
34275,216,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
34276,216,0,0.0099,0.0099,1.00e+00,1.00e+00,123,1,0.005,0.005,1.18e-01,1.00e+00
34277,216,1,0.0046,0.0046,1.24e-01,1.00e+00,122,2,0.01,0.01,3.60e-02,1.00e+00
34278,215,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
34279,216,2,0.0093,0.0093,3.81e-02,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
34280,216,0,0.0099,0.0099,1.00e+00,1.00e+00,122,0,0.01,0.01,1.00e+00,1.00e+00
34281,215,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34282,222,7,0.032,0.032,5.69e-04,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34283,222,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34284,222,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34285,222,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34286,221,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34287,222,2,0.009,0.009,3.81e-02,1.00e+00,125,4,0.02,0.02,5.73e-03,1.00e+00
34288,220,0,0.0099,0.0099,1.00e+00,1.00e+00,121,0,0.01,0.01,1.00e+00,1.00e+00
34289,219,0,0.0099,0.0099,1.00e+00,1.00e+00,122,0,0.01,0.01,1.00e+00,1.00e+00
34290,219,0,0.0099,0.0099,1.00e+00,1.00e+00,122,0,0.01,0.01,1.00e+00,1.00e+00
34291,216,2,0.0093,0.0093,3.81e-02,1.00e+00,122,0,0.01,0.01,1.00e+00,1.00e+00
34292,216,0,0.0099,0.0099,1.00e+00,1.00e+00,123,0,0.01,0.01,1.00e+00,1.00e+00
34293,216,0,0.0099,0.0099,1.00e+00,1.00e+00,123,0,0.01,0.01,1.00e+00,1.00e+00
34294,216,0,0.0099,0.0099,1.00e+00,1.00e+00,123,1,0.005,0.005,1.18e-01,1.00e+00
34295,215,0,0.0099,0.0099,1.00e+00,1.00e+00,122,0,0.01,0.01,1.00e+00,1.00e+00
34296,215,0,0.0099,0.0099,1.00e+00,1.00e+00,122,0,0.01,0.01,1.00e+00,1.00e+00
34297,226,12,0.053,0.053,1.46e-05,5.81e-01,123,0,0.01,0.01,1.00e+00,1.00e+00
34298,226,1,0.0044,0.0044,1.24e-01,1.00e+00,123,0,0.01,0.01,1.00e+00,1.00e+00
34299,228,2,0.0088,0.0088,3.81e-02,1.00e+00,124,2,0.0094,0.0094,3.60e-02,1.00e+00
34300,226,0,0.0099,0.0099,1.00e+00,1.00e+00,123,0,0.01,0.01,1.00e+00,1.00e+00
34301,226,0,0.0099,0.0099,1.00e+00,1.00e+00,125,0,0.01,0.01,1.00e+00,1.00e+00
34302,226,0,0.0099,0.0099,1.00e+00,1.00e+00,125,0,0.01,0.01,1.00e+00,1.00e+00
34303,227,1,0.0044,0.0044,1.24e-01,1.00e+00,125,1,0.0047,0.0047,1.18e-01,1.00e+00
34304,227,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34305,225,0,0.0099,0.0099,1.00e+00,1.00e+00,125,9,0.042,0.042,1.19e-04,1.00e+00
34306,218,0,0.0099,0.0099,1.00e+00,1.00e+00,117,0,0.01,0.01,1.00e+00,1.00e+00
34307,218,1,0.0046,0.0046,1.24e-01,1.00e+00,120,4,0.02,0.02,5.73e-03,1.00e+00
34308,217,0,0.0099,0.0099,1.00e+00,1.00e+00,116,0,0.01,0.01,1.00e+00,1.00e+00
34309,218,1,0.0046,0.0046,1.24e-01,1.00e+00,116,0,0.01,0.01,1.00e+00,1.00e+00
34310,218,0,0.0099,0.0099,1.00e+00,1.00e+00,120,1,0.005,0.005,1.18e-01,1.00e+00
34311,218,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34312,216,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34313,217,1,0.0046,0.0046,1.24e-01,1.00e+00,119,1,0.005,0.005,1.18e-01,1.00e+00
34314,217,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34315,217,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34316,217,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34317,217,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34318,218,1,0.0046,0.0046,1.24e-01,1.00e+00,119,3,0.015,0.015,1.37e-02,1.00e+00
34319,214,0,0.0099,0.0099,1.00e+00,1.00e+00,118,0,0.01,0.01,1.00e+00,1.00e+00
34320,216,2,0.0093,0.0093,3.81e-02,1.00e+00,118,0,0.01,0.01,1.00e+00,1.00e+00
34321,215,0,0.0099,0.0099,1.00e+00,1.00e+00,118,0,0.01,0.01,1.00e+00,1.00e+00
34322,215,0,0.0099,0.0099,1.00e+00,1.00e+00,118,0,0.01,0.01,1.00e+00,1.00e+00
34323,215,0,0.0099,0.0099,1.00e+00,1.00e+00,118,1,0.005,0.005,1.18e-01,1.00e+00
34324,214,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34325,219,5,0.023,0.023,2.70e-03,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34326,220,1,0.0045,0.0045,1.24e-01,1.00e+00,125,1,0.005,0.005,1.18e-01,1.00e+00
34327,218,0,0.0099,0.0099,1.00e+00,1.00e+00,125,0,0.01,0.01,1.00e+00,1.00e+00
34328,218,0,0.0099,0.0099,1.00e+00,1.00e+00,125,2,0.01,0.01,3.60e-02,1.00e+00
34329,217,0,0.0099,0.0099,1.00e+00,1.00e+00,124,1,0.005,0.005,1.18e-01,1.00e+00
34330,219,2,0.0091,0.0091,3.81e-02,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34331,219,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34332,219,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34333,219,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34334,218,1,0.0046,0.0046,1.24e-01,1.00e+00,125,0,0.01,0.01,1.00e+00,1.00e+00
34335,220,2,0.0091,0.0091,3.81e-02,1.00e+00,126,0,0.01,0.01,1.00e+00,1.00e+00
34336,225,5,0.022,0.022,2.70e-03,1.00e+00,126,1,0.0048,0.0048,1.18e-01,1.00e+00
34337,231,7,0.03,0.03,5.69e-04,1.00e+00,127,0,0.01,0.01,1.00e+00,1.00e+00
34338,231,0,0.0099,0.0099,1.00e+00,1.00e+00,127,0,0.01,0.01,1.00e+00,1.00e+00
34339,230,0,0.0099,0.0099,1.00e+00,1.00e+00,127,0,0.01,0.01,1.00e+00,1.00e+00
34340,230,0,0.0099,0.0099,1.00e+00,1.00e+00,128,0,0.01,0.01,1.00e+00,1.00e+00
34341,229,0,0.0099,0.0099,1.00e+00,1.00e+00,128,0,0.01,0.01,1.00e+00,1.00e+00
34342,229,0,0.0099,0.0099,1.00e+00,1.00e+00,128,0,0.01,0.01,1.00e+00,1.00e+00
34343,229,0,0.0099,0.0099,1.00e+00,1.00e+00,128,2,0.009,0.009,3.60e-02,1.00e+00
34344,229,0,0.0099,0.0099,1.00e+00,1.00e+00,126,0,0.01,0.01,1.00e+00,1.00e+00
34345,228,0,0.0099,0.0099,1.00e+00,1.00e+00,129,5,0.023,0.023,2.52e-03,1.00e+00
34346,227,1,0.0044,0.0044,1.24e-01,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34347,227,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
34348,227,1,0.0044,0.0044,1.24e-01,1.00e+00,125,0,0.01,0.01,1.00e+00,1.00e+00
34349,227,0,0.0099,0.0099,1.00e+00,1.00e+00,126,0,0.01,0.01,1.00e+00,1.00e+00
34350,227,0,0.0099,0.0099,1.00e+00,1.00e+00,127,0,0.01,0.01,1.00e+00,1.00e+00
34351,228,1,0.0044,0.0044,1.24e-01,1.00e+00,127,0,0.01,0.01,1.00e+00,1.00e+00
34352,229,1,0.0044,0.0044,1.24e-01,1.00e+00,127,0,0.01,0.01,1.00e+00,1.00e+00
34353,228,0,0.0099,0.0099,1.00e+00,1.00e+00,127,0,0.01,0.01,1.00e+00,1.00e+00
34354,228,0,0.0099,0.0099,1.00e+00,1.00e+00,127,9,0.041,0.041,1.19e-04,1.00e+00
34355,221,2,0.009,0.009,3.81e-02,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34356,225,5,0.022,0.022,2.70e-03,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34357,225,2,0.0089,0.0089,3.81e-02,1.00e+00,122,0,0.01,0.01,1.00e+00,1.00e+00
34358,225,0,0.0099,0.0099,1.00e+00,1.00e+00,122,0,0.01,0.01,1.00e+00,1.00e+00
34359,225,0,0.0099,0.0099,1.00e+00,1.00e+00,123,4,0.018,0.018,5.73e-03,1.00e+00
34360,226,1,0.0044,0.0044,1.24e-01,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
34361,226,0,0.0099,0.0099,1.00e+00,1.00e+00,119,1,0.0046,0.0046,1.18e-01,1.00e+00
34362,226,0,0.0099,0.0099,1.00e+00,1.00e+00,118,0,0.01,0.01,1.00e+00,1.00e+00
34363,228,2,0.0088,0.0088,3.81e-02,1.00e+00,120,7,0.032,0.032,5.29e-04,1.00e+00
34364,221,0,0.0099,0.0099,1.00e+00,1.00e+00,113,1,0.0047,0.0047,1.18e-01,1.00e+00
34365,220,3,0.014,0.014,1.46e-02,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
34366,217,0,0.0099,0.0099,1.00e+00,1.00e+00,112,1,0.0047,0.0047,1.18e-01,1.00e+00
34367,217,0,0.0099,0.0099,1.00e+00,1.00e+00,111,1,0.0047,0.0047,1.18e-01,1.00e+00
34368,215,0,0.0099,0.0099,1.00e+00,1.00e+00,115,0,0.01,0.01,1.00e+00,1.00e+00
34369,216,1,0.0046,0.0046,1.24e-01,1.00e+00,115,0,0.01,0.01,1.00e+00,1.00e+00
34370,216,0,0.0099,0.0099,1.00e+00,1.00e+00,115,0,0.01,0.01,1.00e+00,1.00e+00
34371,216,0,0.0099,0.0099,1.00e+00,1.00e+00,115,4,0.019,0.019,5.73e-03,1.00e+00
34372,212,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
34373,215,3,0.014,0.014,1.46e-02,1.00e+00,112,2,0.0095,0.0095,3.60e-02,1.00e+00
34374,214,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
34375,214,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
34376,214,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
34377,215,1,0.0047,0.0047,1.24e-01,1.00e+00,111,1,0.0047,0.0047,1.18e-01,1.00e+00
34378,216,1,0.0046,0.0046,1.24e-01,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
34379,216,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
34380,215,0,0.0099,0.0099,1.00e+00,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
34381,215,0,0.0099,0.0099,1.00e+00,1.00e+00,113,1,0.0047,0.0047,1.18e-01,1.00e+00
34382,217,2,0.0092,0.0092,3.81e-02,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
34383,218,1,0.0046,0.0046,1.24e-01,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
34384,218,0,0.0099,0.0099,1.00e+00,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
34385,220,2,0.0091,0.0091,3.81e-02,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
